Altura (m),Idade,Sexo,Velocidade média (m/s),Cadência,Comprimento médio passada,Erro absoluto médio do comprimento de passo em metros,Desvio padrão comprimento passo medido em metros,Desvio padrão do erro de comprimento de passo em metros,Largura da passada,Erro largura da passada,Desvio padrão largura da passada,Comprimento médio de meio passo em metros,Erro absoluto médio do meio comprimento de passo em metros,Desvio padrão do comprimento médio de meio passo em metros,Desvio padrão do erro de comprimento de meio passo em metros,Comprimento do Swing em metros,Erro absoluto médio do swing em metros,Desvio padrão do swing em metros,Desvio padrão do erro de swing em metros,Comprimento do Stance em metros,Erro absoluto médio do stance em metros,Desvio padrão do stance em metros,Desvio padrão do erro de stance em metros,Distância inicial do pé em metros,Erro absoluto médio da distância entre os pés em metros,Desvio padrão da distância inicial entre os pés,Desvio padrão do erro da distância inicial entre os pés em metros,Ângulo médio de abertura das pernas durante a caminhada (°),Desvio padrão do ângulo médio dos passos em graus,Número de amostras do ângulo,Ângulo médio da coxa do joelho esquerdo,Desvio padrão do ângulo  médio da coxa do joelho esquerdo,Ângulo médio de flexão do joelho esquerdo,Desvio padrão do ângulo de flexão do joelho esquerdo,Ângulo médio de flexão do joelho direito,Desvio padrão do ângulo de flexão do joelho direito,Ângulo extensão do quadril (°),Desvio padrão do ângulo de extensão do quadril (°),Simetria do comprimento de passo,Desvio padrão da simetria do comprimento de passo,Movimento
1.7650,20.00,0,1.7390,39.9497,0.9543,0.1002,0.1002, 0.09,0.1300,0.0450,0.1385,0.4921,0.0471,0.1593,0.1384, 0.5807,0.1507,0.1913,0.1913,0.6138,0.1538,0.2256 ,0.2199,0.1750, 0.0875,12.7700,9.4273,263,2.5927828275922007,45.852123073156825,14.773131530544394,13.131065777527002,13.976760267661799,13.049346760990359,-2.605829911150826,13.225104328985786,0.8872782094735759,0.33219112830912984,1,,
1.7650,20.00,0,1.6390,35.2581,0.9665,0.0998,0.0998, 0.09,0.1492,0.0258,0.1505,0.5014,0.0564,0.1555,0.1339, 0.5793,0.1493,0.1839,0.1839,0.6156,0.1556,0.2169 ,0.2113,0.1750, 0.0875,12.5611,9.3223,317,-0.3184718344474835,46.49832194173267,14.749505493108673,12.633133276214627,13.87330872749154,12.185796683791093,-1.7524279945556016,13.015789781011641,0.8868671284368388,0.3180517134793619,1,,
1.7650,20.00,0,1.6294,36.9106,0.9713,0.1039,0.1039, 0.09,0.1497,0.0253,0.1487,0.5001,0.0551,0.1495,0.1296, 0.5705,0.1405,0.1800,0.1800,0.6082,0.1482,0.2107 ,0.2056,0.1750, 0.0875,12.6707,9.4374,329,-1.0321636492737953,47.31395987048515,14.383552002889521,12.388199075699491,15.27166409410637,14.136480126405681,-2.5544944151073614,13.722985871320695,0.887232718656559,0.30557682651446433,1,,
1.7650,20.00,0,1.6192,38.0782,0.9727,0.1035,0.1035, 0.09,0.1515,0.0235,0.1492,0.4998,0.0548,0.1438,0.1252, 0.5659,0.1359,0.1748,0.1748,0.6004,0.1404,0.2056 ,0.2011,0.1750, 0.0875,12.6773,9.4709,343,0.6773700372257756,47.601703993117724,14.636913953786095,12.662979618405425,15.248569378489373,13.977493650022279,-3.3210772269228643,13.997851598679006,0.8968518168701065,0.2964966252415609,1,,
1.7650,20.00,0,1.5895,38.3323,0.9719,0.1003,0.1003, 0.09,0.1549,0.0201,0.1514,0.5020,0.0570,0.1398,0.1217, 0.5602,0.1302,0.1706,0.1706,0.5996,0.1396,0.1991 ,0.1947,0.1750, 0.0875,12.5828,9.3851,364,-1.3641569564956215,47.67181960763973,14.48516961246712,12.6171945373478,14.649827511353482,13.699146856538405,-3.317071190906933,13.622447998105882,0.8909143784812358,0.28730316735525535,1,,
1.7650,20.00,0,1.6029,39.7180,0.9730,0.1002,0.1002, 0.09,0.1551,0.0199,0.1495,0.5012,0.0562,0.1358,0.1187, 0.5533,0.1233,0.1679,0.1679,0.5959,0.1359,0.1937 ,0.1896,0.1750, 0.0875,12.7618,9.5106,375,-1.891664986296953,48.32873221413291,14.17924065732116,12.461976664488144,15.827027076682048,15.07502565044181,-2.670937232187523,14.093250527275085,0.8866368413768551,0.27867297223498294,1,,
1.7650,20.00,0,1.5880,40.3940,0.9736,0.0992,0.0992, 0.09,0.1559,0.0191,0.1486,0.5028,0.0578,0.1318,0.1151, 0.5519,0.1219,0.1632,0.1632,0.5921,0.1321,0.1890 ,0.1851,0.1750, 0.0875,12.6889,9.6401,391,-1.196116468986919,48.79376828367341,14.08255925930619,12.500933296164783,15.78060849448033,14.816727538224068,-1.5698054045778118,14.838744062841338,0.89366060149221,0.2718083926487947,1,,
1.7650,20.00,0,1.5488,39.8508,0.9736,0.0952,0.0952, 0.08,0.1563,0.0187,0.1476,0.5030,0.0580,0.1280,0.1119, 0.5492,0.1192,0.1593,0.1593,0.5880,0.1280,0.1847 ,0.1811,0.1750, 0.0875,12.4528,9.6365,417,-1.2832799400578336,49.0312296857337,13.808160767214165,12.255446506521343,15.568270457818192,14.463841000823082,-1.098223172782529,14.596840195275716,0.8978210031775405,0.26470666948441385,1,,
1.7650,20.00,0,1.5473,40.7797,0.9741,0.0947,0.0947, 0.08,0.1550,0.0200,0.1462,0.5027,0.0577,0.1245,0.1091, 0.5472,0.1172,0.1555,0.1555,0.5829,0.1229,0.1814 ,0.1781,0.1750, 0.0875,12.5268,9.6598,430,-1.4227212179013249,49.49205832597396,13.927253376212168,12.29474487747681,15.961945289094356,14.701197208946967,-1.7995968430436722,15.161824049488525,0.9059797889674415,0.2599614014177925,1,,
1.7650,20.00,0,1.5141,40.4044,0.9749,0.0914,0.0914, 0.08,0.1570,0.0180,0.1473,0.5042,0.0592,0.1218,0.1068, 0.5486,0.1186,0.1519,0.1519,0.5784,0.1184,0.1782 ,0.1750,0.1750, 0.0875,12.3726,9.5843,455,-1.0330455079097338,49.53440948301643,13.558439260152142,12.17691397838599,15.773115642294313,14.48296289374438,-2.642188386881599,15.206698487970737,0.9195586224937479,0.26020039084235685,1,,
1.7650,20.00,0,1.5082,41.1295,0.9755,0.0904,0.0904, 0.08,0.1570,0.0180,0.1472,0.5041,0.0591,0.1197,0.1049, 0.5495,0.1195,0.1484,0.1484,0.5719,0.1119,0.1766 ,0.1723,0.1750, 0.0875,12.3707,9.6196,468,-1.7717722719675546,49.365979025039216,13.534082562190964,12.178839894822369,15.85102510983426,14.46169331359326,-2.680339419403189,15.001459618382764,0.9378346569389234,0.26675925570657355,1,,
1.7650,20.00,0,1.5367,41.7041,0.9783,0.0883,0.0883, 0.08,0.1571,0.0179,0.1453,0.5047,0.0597,0.1170,0.1025, 0.5478,0.1178,0.1454,0.1454,0.5698,0.1098,0.1730 ,0.1688,0.1750, 0.0875,12.7245,9.8796,483,-2.884248859021889,49.903919881059814,13.606801587887439,12.488080326700857,16.777065336261362,15.616056166186118,-2.0402013546293047,15.322646191276865,0.939564555855297,0.26074657400592044,1,,
1.7650,20.00,0,1.5240,42.4461,0.9839,0.0893,0.0893, 0.08,0.1576,0.0174,0.1451,0.5021,0.0571,0.1150,0.1013, 0.5440,0.1140,0.1435,0.1435,0.5642,0.1042,0.1715 ,0.1663,0.1750, 0.0875,12.6312,9.8673,496,-1.9142811857090618,49.75219534439166,13.293354266494775,12.46208608789949,16.88405016998389,15.447389949249878,-1.3589342019876267,15.693671217766497,0.944307441044779,0.2559836542461576,1,,
1.7650,20.00,0,0.4991,9.9528,0.5000,0.5000,0.5000, 0.39,0.2496,-0.0746,0.1303,0.4967,0.0517,0.4083,0.2191, 0.8300,0.4000,0.2404,0.2404,1.0000,0.5400,0.0000 ,0.0000,0.1750, 0.0875,1.6999,5.1837,46,-29.040846102799435,59.01347480727638,10.814820440750687,9.145301864955139,9.889115043726601,5.057489726888348,-17.544506519838272,13.139602154031365,0.24501814316941428,0.24501814316941428,2,,
1.7650,20.00,0,1.2568,22.0691,0.9270,0.2680,0.2680, 0.21,0.2123,-0.0373,0.1217,0.5292,0.0842,0.3189,0.2001, 0.7711,0.3411,0.2319,0.2319,0.8904,0.4304,0.1898 ,0.1898,0.1750, 0.0875,8.7008,13.5883,68,-16.741033966892303,64.73176303815526,11.957921207086613,11.289320998905085,18.66980303340388,19.511917331626275,-17.51968401409099,14.63566639784081,0.5160298775291953,0.4323393504831415,2,,
1.7650,20.00,0,1.5411,32.1002,0.9521,0.2586,0.2586, 0.20,0.1984,-0.0234,0.1184,0.5451,0.1001,0.2707,0.1779, 0.7339,0.3039,0.2203,0.2203,0.8292,0.3692,0.2093 ,0.2093,0.1750, 0.0875,11.0669,14.9325,80,-7.306400838157162,67.91891065489203,15.18883931679753,14.506303284351374,17.26450073161723,18.33110736780693,-15.795330882042663,15.04087620522538,0.6372473302326735,0.4292656496878111,2,,
1.7650,20.00,0,1.7217,39.5983,1.0405,0.2279,0.2279, 0.16,0.1901,-0.0151,0.1139,0.5503,0.1053,0.2394,0.1634, 0.7118,0.2818,0.2071,0.2071,0.7804,0.3204,0.2200 ,0.2200,0.1750, 0.0875,12.7202,15.3755,92,-5.399161599511112,66.23875700583574,15.351157153138029,13.734693646233223,21.12684246348476,20.99625343677937,-15.710171186742132,14.882772520619655,0.7339345686540771,0.4298940412424301,2,,
1.7650,20.00,0,1.8505,35.5497,1.0675,0.1947,0.1947, 0.13,0.1659,0.0091,0.1017,0.5502,0.1052,0.2177,0.1544, 0.6810,0.2510,0.2060,0.2060,0.7550,0.2950,0.2130 ,0.2130,0.1750, 0.0875,13.7600,15.0852,138,6.029773011930393,64.41595196657481,17.73570409700721,16.193930014598585,19.987654711160914,19.38963588387903,-7.402044576907232,19.24464013839903,0.7489825871186265,0.39387767121066564,2,,
1.7650,20.00,0,1.9773,39.3822,1.0745,0.1894,0.1894, 0.13,0.1596,0.0154,0.0996,0.5541,0.1091,0.2005,0.1435, 0.6686,0.2386,0.1955,0.1955,0.7317,0.2717,0.2086 ,0.2086,0.1750, 0.0875,14.8246,15.3433,152,4.791599900714303,65.66470055756169,19.699148669885066,17.60512492941619,18.604934722234294,18.54242472971896,-5.574845345838398,19.981200840299223,0.788268597353525,0.3771434218432479,2,,
1.7650,20.00,0,2.0306,42.6575,1.0745,0.1712,0.1712, 0.12,0.1558,0.0192,0.0977,0.5597,0.1147,0.1874,0.1342, 0.6633,0.2333,0.1849,0.1849,0.7139,0.2539,0.2030 ,0.2030,0.1750, 0.0875,15.5717,15.4729,163,3.7370509971024113,65.25355310384272,19.02392155359388,17.083650126394954,19.319538786311078,18.49050821514532,-3.8208254896665412,20.644549997948495,0.8255482338777046,0.36631395640257064,2,,
1.7650,20.00,0,2.1145,42.7294,1.0896,0.1595,0.1595, 0.11,0.1507,0.0243,0.0935,0.5632,0.1182,0.1765,0.1266, 0.6537,0.2237,0.1778,0.1778,0.7038,0.2438,0.1949 ,0.1949,0.1750, 0.0875,16.7771,15.7762,184,4.156324545108859,65.31831845829184,19.55916626624507,17.825274973497436,20.21890497086684,19.076958135991564,-2.1015675473652045,20.513784179439895,0.8365434207565312,0.34676147660675255,2,,
1.7650,20.00,0,2.0035,37.4725,1.1137,0.1540,0.1540, 0.11,0.1454,0.0296,0.0868,0.5580,0.1130,0.1677,0.1238, 0.6414,0.2114,0.1739,0.1739,0.6860,0.2260,0.1941 ,0.1941,0.1750, 0.0875,16.5447,15.1654,231,8.7145328246812,65.21965138511479,19.311939935228548,17.633038493320516,20.074934256705077,18.47250312476818,-2.719504783950257,19.663205706157083,0.8547908386157926,0.33349045536479793,2,,
1.7650,20.00,0,1.9932,39.4266,1.1113,0.1514,0.1514, 0.11,0.1424,0.0326,0.0868,0.5563,0.1113,0.1601,0.1200, 0.6366,0.2066,0.1673,0.1673,0.6703,0.2103,0.1931 ,0.1931,0.1750, 0.0875,16.4949,15.1276,244,9.10308576206691,65.4793054967914,20.324836539784407,18.4316607051026,19.27499896841622,17.994736631723647,-3.2634824055314002,19.73148354779837,0.8838704404621538,0.3310008781894311,2,,
1.7650,20.00,0,2.0071,41.3369,1.1018,0.1454,0.1454, 0.11,0.1387,0.0363,0.0867,0.5610,0.1160,0.1539,0.1149, 0.6361,0.2061,0.1607,0.1607,0.6640,0.2040,0.1868 ,0.1868,0.1750, 0.0875,16.6552,15.2979,256,9.075030948101537,65.16572670643572,19.967590748817315,18.167535297031026,19.79560645605017,18.42047532706003,-3.9987562900714617,19.76986116279346,0.8994856408537951,0.32111310919670605,2,,
1.7650,20.00,0,2.0598,41.4201,1.1103,0.1399,0.1399, 0.10,0.1361,0.0389,0.0842,0.5646,0.1196,0.1483,0.1105, 0.6322,0.2022,0.1555,0.1555,0.6617,0.2017,0.1802 ,0.1802,0.1750, 0.0875,17.3437,15.4879,277,10.31149592302695,65.16533460151226,19.921251677098766,18.13540390175773,20.262327275171355,18.78366680246952,-4.479618623560757,19.55400339153438,0.901036128221052,0.30856224562209705,2,,
1.7650,20.00,0,1.9675,38.0256,1.1231,0.1398,0.1398, 0.11,0.1316,0.0434,0.0800,0.5611,0.1161,0.1435,0.1088, 0.6266,0.1966,0.1517,0.1517,0.6500,0.1900,0.1795 ,0.1795,0.1750, 0.0875,16.7140,15.1065,324,11.573030890829063,63.73264054918548,19.65698329993275,17.960757406745415,19.553619192251443,18.060407981331785,-2.336632023016685,19.633169880049667,0.9171233748938057,0.3029427200108949,2,,
1.7650,20.00,0,1.9974,38.4378,1.1187,0.1344,0.1344, 0.10,0.1304,0.0446,0.0783,0.5635,0.1185,0.1389,0.1052, 0.6261,0.1961,0.1469,0.1469,0.6453,0.1853,0.1748 ,0.1748,0.1750, 0.0875,17.1215,15.1550,344,10.977185003316707,64.27885715374913,19.619809591556685,18.14109080872989,19.820503774707454,18.458491930238644,-1.4389317517845932,19.79399987060644,0.9279339659434984,0.29545248315801625,2,,
1.7650,20.00,0,2.0409,38.6515,1.1197,0.1282,0.1282, 0.10,0.1296,0.0454,0.0761,0.5645,0.1195,0.1345,0.1020, 0.6219,0.1919,0.1435,0.1435,0.6427,0.1827,0.1698 ,0.1698,0.1750, 0.0875,17.6374,15.3340,366,11.965978484828439,64.11526969838162,19.669170944467105,18.117497824266344,20.194798739160397,18.986358878572698,-0.7716332500431575,19.69021047773804,0.9275113588462196,0.2860753190033231,2,,
1.7650,20.00,0,2.0513,39.9032,1.1205,0.1275,0.1275, 0.10,0.1290,0.0460,0.0751,0.5634,0.1184,0.1305,0.0995, 0.6169,0.1869,0.1410,0.1410,0.6382,0.1782,0.1661 ,0.1661,0.1750, 0.0875,17.8084,15.3624,378,12.657294594974749,64.37991975330952,19.867157076691715,18.085362338946013,20.03481369734058,18.880386410132424,-0.4620172587046262,19.502016637411845,0.9287438375105744,0.27757760751360944,2,,
1.7500,21.00,0,0.6333,9.1506,0.5000,0.5000,0.5000, 0.17,0.0398,0.1412,0.1446,0.5107,0.1747,0.4085,0.1961, 0.8440,0.5050,0.2206,0.2206,1.0000,0.6670,0.0000 ,0.0000,0.1810, 0.0905,3.9188,10.8304,51,-2.1148620972255125,34.06477908808565,3.458184925568029,3.951750702317469,4.21486933241502,4.266899487689025,4.343039462759174,10.43104785385256,0.26604205389554353,0.26604205389554353,2,,
1.7500,21.00,0,1.0648,22.4503,0.9304,0.2581,0.2581, 0.09,0.0583,0.1227,0.1339,0.5106,0.1746,0.3166,0.1877, 0.7648,0.4258,0.2352,0.2352,0.8735,0.5405,0.2191 ,0.2191,0.1810, 0.0905,7.9748,13.5700,65,-8.478548629020775,45.10874108766651,27.098454563969543,21.450697634114594,10.596236589840135,8.169359353001637,5.0103662487593645,10.803845866291725,0.5330290855014727,0.43560272388052207,2,,
1.7500,21.00,0,1.5532,28.9352,0.9761,0.1959,0.1959, 0.07,0.0821,0.0989,0.1220,0.5191,0.1831,0.2679,0.1656, 0.7204,0.3814,0.2284,0.2284,0.8063,0.4733,0.2376 ,0.2376,0.1810, 0.0905,11.9649,14.9369,89,-7.556431015942187,53.22101129892251,25.521112487610388,20.801598070137977,16.483108441195796,16.65823897811929,6.923134790311653,11.794961955671528,0.6522445880187225,0.43005733095765153,2,,
1.7500,21.00,0,1.7397,35.9904,0.9830,0.1846,0.1846, 0.06,0.0864,0.0946,0.1151,0.5071,0.1711,0.2410,0.1641, 0.6926,0.3536,0.2175,0.2175,0.7348,0.4018,0.2695 ,0.2695,0.1810, 0.0905,13.4529,15.1830,102,-9.453570832681525,52.86288628267879,23.593576078484535,20.69059511694375,18.69959683276428,17.636826854777414,7.496481447266586,11.926312103187858,0.8153376637329144,0.5043380331801237,2,,
1.7500,21.00,0,1.9118,38.5271,0.9675,0.1576,0.1576, 0.07,0.0911,0.0899,0.1053,0.4964,0.1604,0.2212,0.1600, 0.6475,0.3085,0.2297,0.2297,0.7039,0.3709,0.2607 ,0.2607,0.1810, 0.0905,14.9287,15.1759,125,-6.098791852664192,55.93918976356694,25.955781568807925,21.370980066818944,16.549739805869844,16.424795936422807,7.596346657111838,11.559010368261921,0.8005553131651009,0.46158058076015107,2,,
1.7500,21.00,0,1.9101,42.3005,0.9694,0.1550,0.1550, 0.08,0.0940,0.0870,0.1028,0.4833,0.1473,0.2070,0.1579, 0.6109,0.2719,0.2356,0.2356,0.6743,0.3413,0.2561 ,0.2561,0.1810, 0.0905,14.7211,14.7970,141,-1.4515725693482144,58.46297645846337,27.789172234468115,20.739193168403077,15.105609630225423,15.581485218840685,8.21714079801836,11.068202593315268,0.7947393568876124,0.4275779728057929,2,,
1.7500,21.00,0,1.7821,36.7954,0.9111,0.1295,0.1295, 0.10,0.0998,0.0812,0.0908,0.4821,0.1461,0.1927,0.1485, 0.5951,0.2561,0.2266,0.2266,0.6528,0.3198,0.2491 ,0.2491,0.1810, 0.0905,13.5149,13.9755,195,-6.129216435504067,60.33479705014642,27.86174274687055,19.98815025028445,14.425288506544723,13.975229113068405,2.9302493427221235,14.18701807029287,0.8172563548063113,0.4043750287072846,2,,
1.7500,21.00,0,1.8176,39.4983,0.9092,0.1278,0.1278, 0.09,0.1010,0.0800,0.0881,0.4812,0.1452,0.1818,0.1415, 0.5879,0.2489,0.2161,0.2161,0.6302,0.2972,0.2458 ,0.2458,0.1810, 0.0905,13.8764,13.9932,208,-5.097747581980569,60.663175369173686,25.802706392056596,19.69658831483211,16.228706984980043,16.099512305943954,1.8814970398198738,14.905484161945513,0.8627594801220756,0.40238618660136455,2,,
1.7500,21.00,0,1.8808,41.0064,0.9105,0.1272,0.1272, 0.09,0.1012,0.0798,0.0853,0.4868,0.1508,0.1728,0.1339, 0.5841,0.2451,0.2064,0.2064,0.6204,0.2874,0.2364 ,0.2364,0.1810, 0.0905,14.6997,14.2542,223,-4.098953560100903,61.86557997342325,26.43840946291562,20.031177552739422,15.724536241075713,15.308068632215392,1.3844098941548522,15.06751905019369,0.8809674568102025,0.3856254044879664,2,,
1.7500,21.00,0,1.9193,42.7561,0.9256,0.1278,0.1278, 0.10,0.1021,0.0789,0.0831,0.4923,0.1563,0.1652,0.1276, 0.5807,0.2417,0.1979,0.1979,0.6142,0.2812,0.2273 ,0.2273,0.1810, 0.0905,15.2631,14.3586,236,-4.698755169607698,61.481273564889335,25.08991158236896,19.865263131541862,16.47792820414801,15.747820044280063,0.31091400252777557,15.461052618946697,0.8912202223537995,0.369106123937177,2,,
1.7500,21.00,0,1.9297,42.3249,0.9429,0.1310,0.1310, 0.10,0.1040,0.0770,0.0801,0.4902,0.1542,0.1587,0.1238, 0.5682,0.2292,0.1950,0.1950,0.6068,0.2738,0.2199 ,0.2199,0.1810, 0.0905,15.8021,14.2812,258,-5.2108799329655096,61.96917035472696,25.62138790609465,20.279907470098173,15.952548528006579,15.441062665042601,-0.046422911253075946,15.088242682550279,0.8843265155911216,0.3541310608934125,2,,
1.7500,21.00,0,1.9406,43.2260,0.9457,0.1301,0.1301, 0.10,0.1029,0.0781,0.0788,0.4866,0.1506,0.1537,0.1216, 0.5551,0.2161,0.1937,0.1937,0.5996,0.2666,0.2135 ,0.2135,0.1810, 0.0905,16.0711,14.2544,274,-5.317451178384324,62.26161778657023,25.596884801858142,20.01333900143066,15.933609905859596,15.458355201877161,-0.5750328162064832,14.837782039609788,0.8748619476798907,0.3418141504261714,2,,
1.7500,21.00,0,1.8132,38.2251,0.9422,0.1197,0.1197, 0.10,0.0976,0.0834,0.0776,0.4880,0.1520,0.1480,0.1171, 0.5509,0.2119,0.1878,0.1878,0.5943,0.2613,0.2072 ,0.2072,0.1810, 0.0905,15.3654,14.2775,330,-5.472575979147377,61.0121515088825,25.99839994462375,19.791003212265252,15.834085947719782,15.528853591154292,0.3982721213321479,14.720631503118026,0.8799753128602879,0.32989592928696504,2,,
1.7500,21.00,0,1.8415,39.2182,0.9424,0.1190,0.1190, 0.09,0.0973,0.0837,0.0762,0.4903,0.1543,0.1431,0.1131, 0.5498,0.2108,0.1819,0.1819,0.5889,0.2559,0.2017 ,0.2017,0.1810, 0.0905,15.7111,14.3222,345,-5.003974618663984,61.03709160549844,24.90635457304538,19.591480077542275,16.923067795853818,15.954025116977396,1.1466897334611035,15.026961499387452,0.8911771989624395,0.3214539688367128,2,,
1.7500,21.00,0,1.8549,40.4925,0.9457,0.1162,0.1162, 0.09,0.0984,0.0826,0.0753,0.4905,0.1545,0.1389,0.1102, 0.5493,0.2103,0.1765,0.1765,0.5804,0.2474,0.1986 ,0.1986,0.1810, 0.0905,15.9079,14.3210,357,-5.447398818577789,61.41828357975229,25.326027097724744,19.97188282306123,16.21619243896275,15.61329768177802,1.1579275085587128,14.860980842438009,0.9117142605760944,0.3212490104213016,2,,
1.7500,21.00,0,1.8970,40.1048,0.9491,0.1120,0.1120, 0.09,0.0994,0.0816,0.0731,0.4929,0.1569,0.1351,0.1070, 0.5473,0.2083,0.1717,0.1717,0.5786,0.2456,0.1931 ,0.1931,0.1810, 0.0905,16.4717,14.3798,382,-5.296505480696895,61.87562430544693,25.581839859518453,20.08152869633722,16.439957316921586,16.001303759240834,1.7212158671705517,14.73483344605355,0.9130532508821178,0.3117033369574937,2,,
1.7500,21.00,0,1.9007,40.5775,0.9588,0.1135,0.1135, 0.09,0.1001,0.0809,0.0720,0.4898,0.1538,0.1320,0.1056, 0.5398,0.2008,0.1702,0.1702,0.5731,0.2401,0.1895 ,0.1895,0.1810, 0.0905,16.6763,14.3503,399,-4.55101780065787,61.9284628508771,25.23845529828489,19.991293790014794,16.43823514733932,15.856269742187415,2.233427834124595,14.748971306177095,0.9097996638949476,0.3032180878190967,2,,
1.7500,21.00,0,1.7114,36.9024,0.9590,0.1117,0.1117, 0.09,0.1003,0.0807,0.0712,0.4851,0.1491,0.1301,0.1058, 0.5344,0.1954,0.1675,0.1675,0.5629,0.2299,0.1899 ,0.1899,0.1810, 0.0905,15.2279,14.1547,458,-4.3467555653849335,62.02953765252738,25.054523124460026,19.895340981371746,16.537563551671212,15.699312658251081,1.3417050483940185,14.794215807150275,0.9234772688623148,0.30078161777241885,2,,
1.7500,21.00,0,1.7131,37.8820,0.9504,0.1154,0.1154, 0.10,0.1003,0.0807,0.0706,0.4867,0.1507,0.1270,0.1032, 0.5345,0.1955,0.1634,0.1634,0.5598,0.2268,0.1858 ,0.1858,0.1810, 0.0905,15.3202,14.1123,470,-5.042876045632813,62.22871764927942,25.42962606520108,20.000574695600648,16.145559309520788,15.290984998214375,1.2102518096646586,14.723623203634231,0.9311742160735856,0.2950791748690383,2,,
1.7500,21.00,0,1.7263,38.8257,0.9501,0.1146,0.1146, 0.10,0.1001,0.0809,0.0698,0.4859,0.1499,0.1253,0.1025, 0.5354,0.1964,0.1597,0.1597,0.5520,0.2190,0.1851 ,0.1851,0.1810, 0.0905,15.4209,14.0784,482,-4.817076487992085,62.11342854050046,24.812304153352347,19.82343924523369,16.806945043599015,15.853930803955876,0.7837157282281059,14.926627633562237,0.9549083610181577,0.3069065652801182,2,,
1.7500,21.00,0,1.7674,38.4662,0.9492,0.1115,0.1115, 0.09,0.1009,0.0801,0.0682,0.4888,0.1528,0.1231,0.1006, 0.5351,0.1961,0.1562,0.1562,0.5525,0.2195,0.1810 ,0.1810,0.1810, 0.0905,15.9169,14.1784,508,-4.694645056622912,62.41819498740872,24.4701482260292,20.03597768325612,16.862299744256525,15.943141874993366,0.271573132045838,15.073713276131658,0.9541721395923218,0.29986927835393545,2,,
1.7500,21.00,0,1.7898,38.1722,0.9585,0.1148,0.1148, 0.10,0.1017,0.0793,0.0671,0.4883,0.1523,0.1204,0.0986, 0.5318,0.1928,0.1538,0.1538,0.5504,0.2174,0.1775 ,0.1775,0.1810, 0.0905,16.2551,14.1633,534,-5.261915032040319,62.524177670081485,24.284040249470156,20.009179410938415,16.64527526354849,15.823737082333064,0.049273248702760473,14.925452522958535,0.9520486546571337,0.29344701762178954,2,,
1.7650,20.00,0,3.2183,56.0554,0.5000,0.5000,0.5000, 0.39,0.1805,-0.0055,0.3429,0.5294,0.0844,0.4104,0.1740, 0.8628,0.4328,0.1941,0.1941,1.0000,0.5400,0.0000 ,0.0000,0.1750, 0.0875,22.4630,15.9005,6,-61.71517572926852,34.10594597712329,13.36247098256174,7.014599169471912,41.54160125576086,32.02813795658076,-13.216261835760692,31.96029598462191,0.2941643592593091,0.2941643592593091,2,,
1.7650,20.00,0,2.5008,51.4018,0.9271,0.2680,0.2680, 0.21,0.1385,0.0365,0.1811,0.5226,0.0776,0.3195,0.2068, 0.7874,0.3574,0.2128,0.2128,0.8659,0.4059,0.2323 ,0.2323,0.1750, 0.0875,16.4493,13.5472,30,-29.968750233831926,59.799012891657775,26.93211181224549,18.746296506011397,23.33062407138045,25.156048535467455,-15.651003094984592,20.17024555316185,0.5998095562306714,0.49449612708522367,2,,
1.7650,20.00,0,2.7655,62.3575,0.9479,0.2553,0.2553, 0.19,0.1378,0.0372,0.1540,0.5417,0.0967,0.2724,0.1828, 0.7550,0.3250,0.2011,0.2011,0.8034,0.3434,0.2425 ,0.2425,0.1750, 0.0875,18.8072,14.1521,43,-35.00769123900779,58.743423327544086,22.512574644125387,17.257533398765492,29.873402457283575,25.00789986507619,-17.218010627519334,18.653468651183587,0.7323539869482298,0.48590008553141784,2,,
1.7650,20.00,0,2.9957,57.8390,1.0290,0.2070,0.2070, 0.15,0.1268,0.0482,0.1266,0.5524,0.1074,0.2410,0.1646, 0.7275,0.2975,0.1936,0.1936,0.7678,0.3078,0.2352 ,0.2352,0.1750, 0.0875,21.1245,15.2037,68,-37.65651698981449,60.09577611336921,21.03826559655352,18.69269206418571,28.71732319737448,23.000426328345686,-15.632911573124549,17.189018408177475,0.7859850207160114,0.447643011369054,2,,
1.7650,20.00,0,3.0487,61.8577,1.0394,0.2039,0.2039, 0.14,0.1202,0.0548,0.1162,0.5497,0.1047,0.2184,0.1556, 0.6964,0.2664,0.1947,0.1947,0.7389,0.2789,0.2290 ,0.2290,0.1750, 0.0875,21.7463,15.1168,83,-33.26960672389426,63.90653512331301,22.477557633441936,19.58432984086664,27.667059879447027,22.89179503996378,-14.275372583727648,16.352445048648182,0.8052502672804637,0.41090465639720886,2,,
1.7650,20.00,0,2.6892,56.4246,1.0717,0.1774,0.1774, 0.12,0.1050,0.0700,0.1080,0.5338,0.0888,0.2044,0.1571, 0.6660,0.2360,0.1992,0.1992,0.7015,0.2415,0.2359 ,0.2307,0.1750, 0.0875,19.1168,15.3057,113,-20.61353553437179,65.80375897986858,19.996253505279306,19.10594104290083,27.04989854667898,22.5625509149665,-12.113125984904265,15.48237189858355,0.8373132424941695,0.38844622055325334,2,,
